Contig	GeneID	Start	End	Annotation
Contig_2	PSPPH_1788	2094029	2095171	Erythronate-4-phosphate dehydrogenase 
Contig_2	PSPPH_1789	2095528	2095244	Uncharacterized protein 
Contig_2	PSPPH_1790	2095695	2097464	ABC transporter, ATP-binding/permease protein 
Contig_2	PSPPH_1791	2097809	2097528	UPF0345 protein PLA107_14285 
Contig_2	PSPPH_1792	2098464	2097922	Exonuclease 
Contig_2	PSPPH_1793	2098714	2099550	Periplasmic binding protein 
Contig_2	PSPPH_1794	2099754	2099587	Uncharacterized protein 
Contig_2	PSPPH_1795	2101238	2099874	Ethanolamine permease family protein 
Contig_2	PSPPH_1796	2101452	2102228	Orotidine 5'-phosphate decarboxylase 
Contig_2	PSPPH_1797	2103303	2102296	Oxidoreductase, zinc-binding 
Contig_2	PSPPH_1798	2103535	2104470	Muramoyltetrapeptide carboxypeptidase, putative 
Contig_2	PSPPH_1799	2105694	2104501	Benzoate transport protein 
Contig_2	PSPPH_1800	2106281	2105811	Transcriptional regulator, MarR family 
Contig_2	PSPPH_1802	2107569	2108171	Glutathione S-transferase family protein 
Contig_2	PSPPH_1803	2108202	2108588	Lipoprotein, putative 
Contig_2	PSPPH_1804	2108987	2108610	Glutaredoxin 
Contig_2	PSPPH_1805	2109713	2109063	GTP cyclohydrolase 1 
Contig_2	PSPPH_1806	2110608	2110051	Smr domain protein 
Contig_2	PSPPH_1807	2110971	2110654	Uncharacterized protein 
Contig_2	PSPPH_1808	2111711	2111121	Isochorismatase family protein 
Contig_2	PSPPH_1809	2111974	2112882	50S ribosomal protein L3 glutamine methyltransferase 
Contig_2	PSPPH_1810	2113730	2112927	Uncharacterized protein 
Contig_2	PSPPH_1811	2114860	2113832	Uncharacterized protein 
Contig_2	PSPPH_1812	2115002	2116093	Chorismate synthase 
Contig_2	PSPPH_1813	2116124	2117287	Transporter, putative 
Contig_2	PSPPH_1814	2117284	2117898	Methylthioribulose-1-phosphate dehydratase 
Contig_2	PSPPH_1815	2117981	2118526	Acireductone dioxygenase 
Contig_2	PSPPH_1816	2118543	2119226	Enolase-phosphatase E1 
Contig_2	PSPPH_1817	2119271	2119363	Uncharacterized protein 
Contig_2	PSPPH_1818	2119484	2120206	Transcriptional regulator, LuxR family 
Contig_2	PSPPH_1819	2120594	2120316	Uncharacterized protein 
Contig_2	PSPPH_1820	2120941	2121486	Ankyrin domain protein 
Contig_2	PSPPH_1821	2121525	2122100	Uncharacterized protein 
Contig_2	PSPPH_1822	2123023	2122097	GufA protein 
Contig_2	PSPPH_1823	2123178	2123369	Uncharacterized protein (Fragment) 
Contig_2	PSPPH_1824	2123559	2124419	Spermidine synthase 
Contig_2	PSPPH_1825	2124778	2126769	Alkaline phosphatase superfamily phosphoglycerol transferase-related protein 
Contig_2	PSPPH_1826	2126962	2127198	Uncharacterized protein 
Contig_2	PSPPH_1827	2127447	2127788	Uncharacterized protein 
Contig_2	PSPPH_1828	2128250	2129659	DUF404 
Contig_2	PSPPH_1829	2129672	2130631	Uncharacterized protein 
Contig_2	PSPPH_1830	2130628	2131458	Transglutaminase-like domain protein 
Contig_2	PSPPH_1831	2131889	2131518	Uncharacterized protein 
Contig_2	PSPPH_1833	2134237	2133266	Magnesium/cobalt transporter, MIT family 
Contig_2	PSPPH_1834	2135051	2134362	Enoyl-CoA hydratase/isomerase family protein 
Contig_2	PSPPH_1835	2135470	2135177	Uncharacterized protein 
Contig_2	PSPPH_1836	2135633	2135962	Uncharacterized protein 
Contig_2	PSPPH_1837	2136383	2135964	Uncharacterized protein 
Contig_2	PSPPH_1838	2136535	2136705	Uncharacterized protein 
Contig_2	PSPPH_1839	2137126	2136758	Cytochrome c2 
Contig_2	PSPPH_1840	2137723	2137193	Lipoprotein, putative 
Contig_2	PSPPH_1841	2138488	2137985	Auxin-binding protein, putative 
Contig_2	PSPPH_1842	2138614	2138961	Uncharacterized protein 
Contig_2	PSPPH_1843	2139780	2141297	Uncharacterized protein 
Contig_2	PSPPH_1844	2141266	2141574	ISPsy24, transposase orfA 
Contig_2	PSPPH_1845	2141607	2142428	ISPsy24, transposase orfB 
Contig_2	PSPPH_1847	2144108	2143359	Oxidoreductase, short chain dehydrogenase/reductase family 
Contig_2	PSPPH_1848	2144223	2144789	Isochorismatase family protein 
Contig_2	PSPPH_1849	2147547	2144803	Helicase/SNF2 family domain protein 
Contig_2	PSPPH_1850	2148147	2147623	Uncharacterized protein 
Contig_2	PSPPH_1851	2151611	2148159	Transcription-repair-coupling factor 
Contig_2	PSPPH_1852	2151802	2153265	Glyceraldehyde 3-phosphate dehydrogenase, type I 
Contig_2	PSPPH_1853	2153412	2154656	Membrane protein, putative 
Contig_2	PSPPH_1854	2156033	2154741	Major facilitator family transporter 
Contig_2	PSPPH_1855	2156450	2157442	Thiamine biosynthesis lipoprotein, putative 
Contig_2	PSPPH_1856	2157609	2159003	Soluble pyridine nucleotide transhydrogenase 
Contig_2	PSPPH_1857	2159768	2159046	Glycerophosphoryl diester phosphodiesterase, putative 
Contig_2	PSPPH_1858	2160428	2159841	Uncharacterized protein 
Contig_2	PSPPH_1859	2160531	2161781	Lipoprotein releasing system transmembrane protein LolC 
Contig_2	PSPPH_1860	2161789	2162472	Lipoprotein-releasing system ATP-binding protein LolD 
Contig_2	PSPPH_1861	2162550	2163794	Lipoprotein releasing system transmembrane protein LolE 
Contig_2	PSPPH_1862	2163924	2164754	NADPH-dependent 7-cyano-7-deazaguanine reductase 
Contig_2	PSPPH_1863	2165276	2165010	Uncharacterized protein 
Contig_2	PSPPH_1864	2165988	2165380	Uncharacterized protein 
Contig_2	PSPPH_1865	2166188	2166889	VacJ-like lipoprotein 
Contig_2	PSPPH_1866	2167277	2166978	Uncharacterized protein 
Contig_2	PSPPH_1867	2167353	2168729	Response regulator 
Contig_2	PSPPH_1868	2168726	2169211	Anti-sigma factor antagonist 
Contig_2	PSPPH_1869	2170223	2169297	Transaldolase 
Contig_2	PSPPH_1870	2172808	2170439	Outer membrane ferripyoverdine receptor 
Contig_2	PSPPH_1871	2173049	2174293	Peptidase, M20/M25/M40 family 
Contig_2	PSPPH_1872	2174428	2174871	Ultraviolet light resistance protein RulA, putative 
Contig_2	PSPPH_1873	2174905	2175189	Uncharacterized protein 
Contig_2	PSPPH_1874	2175453	2176451	Sensor histidine kinase 
Contig_2	PSPPH_1875	2176785	2176429	Conserved domain protein 
Contig_2	PSPPH_1876	2177184	2178107	Uncharacterized protein 
Contig_2	PSPPH_1878	2179696	2180799	ISPsy19, transposase 
Contig_2	PSPPH_1880	2181745	2181951	Prophage PSPPH02, tail protein X 
Contig_2	PSPPH_1881	2182028	2183068	Prophage PSPPH02, late control gene D protein 
Contig_2	PSPPH_1882	2183107	2183652	Prophage PSPPH02, putative chitinase 
Contig_2	PSPPH_1883	2183856	2184650	Prophage PSPPH02, putative adenine modification methytransferase 
Contig_2	PSPPH_1885	2185184	2185672	Uncharacterized protein 
Contig_2	PSPPH_1886	2185682	2186659	Uncharacterized protein 
Contig_2	PSPPH_1887	2189000	2187741	ISPsy18, transposase 
Contig_2	PSPPH_1888	2190515	2190874	Uncharacterized protein 
Contig_2	PSPPH_1889	2191411	2191725	Holin 
Contig_2	PSPPH_1890	2191722	2192108	Uncharacterized protein 
Contig_2	PSPPH_1891	2192457	2193116	Uncharacterized protein 
Contig_2	PSPPH_1892	2193056	2193754	Prophage PSPPH02, putative late control gene D protein 
Contig_2	PSPPH_1893	2193799	2194344	Prophage PSPPH02, putative chitinase 
Contig_2	PSPPH_1894	2194525	2195319	Prophage PSPPH02, putative adenine modification methytransferase 
Contig_2	PSPPH_1895	2195444	2195803	RulB domain protein 
Contig_2	PSPPH_1896	2196206	2200072	Iron-regulated protein frpC, putative 
Contig_2	PSPPH_1897	2201546	2200419	Chorismate mutase family protein 
Contig_2	PSPPH_1898	2201648	2202667	tRNA-dihydrouridine synthase 
Contig_2	PSPPH_1899	2202763	2204349	Periplasmic glucans biosynthesis protein MdoG 
Contig_2	PSPPH_1900	2205871	2204369	GtrC, putative 
Contig_2	PSPPH_1901	2207420	2205897	Membrane protein, putative 
Contig_2	PSPPH_1902	2207444	2208703	ISPsy18, transposase 
Contig_2	PSPPH_1903	2208997	2209428	Universal stress protein family protein 
Contig_2	PSPPH_1904	2209900	2209436	Response regulator 
Contig_2	PSPPH_1905	2212233	2209897	Sensory box histidine kinase/response regulator 
Contig_2	PSPPH_1906	2212898	2212230	DNA-binding response regulator, LuxR family 
Contig_2	PSPPH_1907	2213944	2212895	Sensor histidine kinase 
Contig_2	PSPPH_1908	2214273	2214797	Uncharacterized protein 
Contig_2	PSPPH_1909	2215406	2214870	RNA polymerase sigma-70 family protein 
Contig_2	PSPPH_1910	2215735	2216481	Pyoverdine synthetase, thioesterase component 
Contig_2	PSPPH_1911	2216578	2229588	Pyoverdine chromophore synthetase 
Contig_2	PSPPH_1912	2229698	2231164	Diaminobutyrate--2-oxoglutarate transaminase 
Contig_2	PSPPH_1913	2231204	2231464	MbtH-like protein 
Contig_2	PSPPH_1914	2232613	2231732	ABC transporter, periplasmic substrate-binding protein, putative 
Contig_2	PSPPH_1915	2233549	2232650	Cation ABC transporter, permease protein 
Contig_2	PSPPH_1916	2234313	2233549	Cation ABC transporter, ATP-binding protein 
Contig_2	PSPPH_1917	2235248	2234310	Cation ABC transporter, periplasmic cation-binding protein 
Contig_2	PSPPH_1918	2235844	2235278	Uncharacterized protein 
Contig_2	PSPPH_1919	2236173	2235841	Uncharacterized protein 
Contig_2	PSPPH_1920	2236712	2236170	Uncharacterized protein 
Contig_2	PSPPH_1921	2237935	2236709	Peptidase 
Contig_2	PSPPH_1922	2238232	2239209	Pyoverdine biosynthesis regulatory gene, putative 
Contig_2	PSPPH_1923	2239721	2243035	Pyoverdine sidechain peptide synthetase I, epsilon-Lys module 
Contig_2	PSPPH_1924	2243032	2250972	Pyoverdine sidechain peptide synthetase II, D-Asp-L-Thr component 
Contig_2	PSPPH_1925	2250987	2257442	Pyoverdine sidechain peptide synthetase III, L-Thr-L-Ser component 
Contig_2	PSPPH_1926	2257444	2266071	Pyoverdine sidechain peptide synthetase IV, D-Asp-L-Ser component 
Contig_2	PSPPH_1927	2268622	2266217	Ton-B dependent siderophore receptor, putative 
Contig_2	PSPPH_1928	2271043	2268812	TonB-dependent siderophore receptor, putative 
Contig_2	PSPPH_1929	2273027	2271351	Pyoverdine ABC transporter, ATP-binding/permease protein 
Contig_2	PSPPH_1930	2273963	2273097	Uncharacterized protein 
Contig_2	PSPPH_1931	2275292	2274012	Aminotransferase, class V 
Contig_2	PSPPH_1932	2276679	2275285	Renal dipeptidase family protein 
Contig_2	PSPPH_1933	2276824	2278497	Tat (Twin-arginine translocation) pathway signal sequence domain protein 
Contig_2	PSPPH_1934	2280304	2278901	Outer membrane efflux lipoprotein, NodT family 
Contig_2	PSPPH_1935	2282267	2280297	Macrolide export ATP-binding/permease protein MacB 
Contig_2	PSPPH_1936	2283440	2282268	Efflux transporter, RND family, MFP subunit 
Contig_2	PSPPH_1937	2283644	2285983	Acyl-homoserine lactone acylase PvdQ 
Contig_2	PSPPH_1938	2286362	2286039	Uncharacterized protein 
Contig_2	PSPPH_1939	2287794	2286598	Aspartate aminotransferase 
Contig_2	PSPPH_1940	2288147	2288025	Uncharacterized protein 
Contig_2	PSPPH_1941	2288174	2290189	UvrABC system protein B 
Contig_2	PSPPH_1942	2290845	2292326	Glutamate--tRNA ligase 
Contig_2	PSPPH_1947	2293283	2293744	Uncharacterized protein 
Contig_2	PSPPH_1948	2293774	2294739	tRNA-dihydrouridine synthase 
Contig_2	PSPPH_1949	2294869	2295312	Heat shock protein, Hsp20 family 
Contig_2	PSPPH_1950	2297547	2295358	Sensory box/GGDEF domain/EAL domain protein 
Contig_2	PSPPH_1951	2298487	2297618	Transcriptional regulator, LysR family 
Contig_2	PSPPH_1952	2298633	2300057	3-isopropylmalate dehydratase large subunit 
Contig_2	PSPPH_1953	2300068	2300709	3-isopropylmalate dehydratase small subunit 
Contig_2	PSPPH_1954	2300857	2301939	3-isopropylmalate dehydrogenase 
Contig_2	PSPPH_1955	2302010	2303122	Aspartate-semialdehyde dehydrogenase 
Contig_2	PSPPH_1956	2303303	2304307	2-dehydro-3-deoxygalactonate kinase 
Contig_2	PSPPH_1957	2304309	2304944	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase 
Contig_2	PSPPH_1958	2304998	2306146	Galactonate dehydratase 
Contig_2	PSPPH_1959	2306450	2307760	MFS transporter, phthalate permease family 
Contig_2	PSPPH_1960	2307837	2308646	Transcriptional regulator, IclR family 
Contig_2	PSPPH_1961	2309710	2308658	Oxidoreductase, zinc-binding 
Contig_2	PSPPH_1962	2309890	2310783	Transcriptional regulator, AraC family 
Contig_2	PSPPH_1963	2312486	2310831	Electron transfer flavoprotein-ubiquinone oxidoreductase, putative 
Contig_2	PSPPH_1964	2313006	2313755	Electron transfer flavoprotein, beta subunit 
Contig_2	PSPPH_1965	2313756	2314685	Electron transfer flavoprotein, alpha subunit 
Contig_2	PSPPH_1966	2314805	2315632	Uncharacterized protein 
Contig_2	PSPPH_1967	2315643	2315996	Lipoprotein, putative 
Contig_2	PSPPH_1968	2315993	2316808	OmpA family protein 
Contig_2	PSPPH_1969	2317026	2318465	Transcriptional regulator, GntR family 
Contig_2	PSPPH_1970	2318480	2319223	Uncharacterized protein 
Contig_2	PSPPH_1971	2319318	2319575	Proteinase inhibitor 
Contig_2	PSPPH_1972	2319633	2320019	Uncharacterized protein 
Contig_2	PSPPH_1973	2320056	2320244	Uncharacterized protein 
Contig_2	PSPPH_1974	2321598	2320309	Citrate synthase 
Contig_2	PSPPH_1975	2321698	2321808	Uncharacterized protein 
Contig_2	PSPPH_1976	2321961	2322335	Succinate dehydrogenase, cytochrome b556 subunit 
Contig_2	PSPPH_1977	2322329	2322697	Succinate dehydrogenase, hydrophobic membrane anchor protein 
Contig_2	PSPPH_1978	2322701	2324473	Succinate dehydrogenase, flavoprotein subunit 
Contig_2	PSPPH_1979	2324486	2325190	Succinate dehydrogenase, iron-sulfur protein 
Contig_2	PSPPH_1980	2325450	2328281	2-oxoglutarate dehydrogenase, E1 component 
Contig_2	PSPPH_1981	2328323	2329543	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase 
Contig_2	PSPPH_1982	2329714	2331150	Dihydrolipoyl dehydrogenase 
Contig_2	PSPPH_1983	2331359	2332525	Succinyl-CoA ligase [ADP-forming] subunit beta 
Contig_2	PSPPH_1984	2332525	2333406	Succinyl-CoA ligase [ADP-forming] subunit alpha 
Contig_2	PSPPH_1985	2333778	2335091	Branched-chain amino acid transport system II carrier protein 
Contig_2	PSPPH_1986	2335460	2335200	Lipoprotein, putative (Precursor) 
Contig_2	PSPPH_1987	2335774	2337681	Chaperone protein HtpG 
Contig_2	PSPPH_1988	2337772	2338500	Dienelactone hydrolase family protein 
Contig_2	PSPPH_1989	2340011	2338788	3-oxoacyl-(Acyl-carrier-protein) synthase I 
Contig_2	PSPPH_1990	2340537	2340022	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase 
Contig_2	PSPPH_1992	2343469	2342210	ISPsy18, transposase 
Contig_2	PSPPH_1994	2344364	2345389	Glycerol-3-phosphate dehydrogenase [NAD(P)+] 
Contig_2	PSPPH_1995	2345337	2345759	Uncharacterized protein 
Contig_2	PSPPH_1996	2345756	2346211	Phosphohistidine phosphatase SixA 
Contig_2	PSPPH_1997	2346272	2346715	Thioesterase family protein 
Contig_2	PSPPH_1998	2346733	2347644	Uncharacterized protein 
Contig_2	PSPPH_1999	2347641	2348495	Lipase, putative 
Contig_2	PSPPH_2000	2348623	2349453	Uncharacterized protein 
Contig_2	PSPPH_2001	2349545	2350594	Lipoprotein, putative 
Contig_2	PSPPH_2002	2351398	2350640	Calcium-binding protein 
Contig_2	PSPPH_2003	2352539	2351514	Sensor histidine kinase 
Contig_2	PSPPH_2004	2353285	2352536	Response regulator receiver:transcriptional regulatory protein 
Contig_2	PSPPH_2005	2353651	2354559	Uncharacterized protein 
Contig_2	PSPPH_2006	2354608	2355711	ISPsy19, transposase 
Contig_2	PSPPH_2007	2355660	2356886	Uncharacterized protein 
Contig_2	PSPPH_2009	2359564	2361042	Uncharacterized protein 
Contig_2	PSPPH_2010	2362199	2361084	Fimbrial protein 
Contig_2	PSPPH_2011	2364763	2362247	Outer membrane usher protein fimD 
Contig_2	PSPPH_2012	2365498	2364800	Chaperone protein PapD 
Contig_2	PSPPH_2013	2366211	2365654	Type I fimbrial protein FimA 
Contig_2	PSPPH_2014	2367811	2366552	ISPsy18, transposase 
Contig_2	PSPPH_2015	2368155	2367892	Transcriptional regulator, LuxR family 
Contig_2	PSPPH_2016	2368398	2368493	K+-transporting ATPase, F subunit 
Contig_2	PSPPH_2017	2368496	2370190	Potassium-transporting ATPase A chain 
Contig_2	PSPPH_2018	2370201	2371757	Potassium-transporting ATPase B chain 
Contig_2	PSPPH_2019	2371767	2372279	Potassium-transporting ATPase, B subunit 
Contig_2	PSPPH_2020	2372334	2372906	Potassium-transporting ATPase C chain 
Contig_2	PSPPH_2021	2372973	2375636	Sensor protein KdpD 
Contig_2	PSPPH_2022	2375633	2376325	KDP operon transcriptional regulatory protein kdpE 
Contig_2	PSPPH_2023	2376422	2376700	Lipoprotein, putative 
Contig_2	PSPPH_2024	2377094	2378011	MoxR protein, putative 
Contig_2	PSPPH_2025	2378008	2378964	Uncharacterized protein 
Contig_2	PSPPH_2026	2379129	2380970	Transglutaminase-like protein 
Contig_2	PSPPH_2027	2380995	2381756	CHAD domain superfamily 
Contig_2	PSPPH_2028	2381905	2382675	Acyl-CoA thioesterase II 
Contig_2	PSPPH_2029	2382931	2382689	Uncharacterized protein 
Contig_2	PSPPH_2030	2384531	2383056	Methyl-accepting chemotaxis protein 
Contig_2	PSPPH_2031	2385452	2384616	Deoxyribonuclease TatD 
Contig_2	PSPPH_2032	2385634	2387055	Transglycosylase, SLT family 
Contig_2	PSPPH_2035	2388433	2388762	Uncharacterized protein 
Contig_2	PSPPH_2036	2388809	2389282	Transcription elongation factor GreB 
Contig_2	PSPPH_2037	2391836	2389320	Permease, putative 
Contig_2	PSPPH_2038	2392519	2391836	ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2039	2392530	2393135	Acyl-CoA thioesterase I 
Contig_2	PSPPH_2040	2393192	2393473	Uncharacterized protein 
Contig_2	PSPPH_2041	2393586	2394551	ErfK/YbiS/YcfS/YnhG family protein 
Contig_2	PSPPH_2042	2395879	2395628	Major outer membrane lipoprotein 
Contig_2	PSPPH_2043	2396354	2396641	Uncharacterized protein 
Contig_2	PSPPH_2044	2397803	2396727	Phospho-2-dehydro-3-deoxyheptonate aldolase 
Contig_2	PSPPH_2045	2398047	2399018	2-dehydropantoate 2-reductase 
Contig_2	PSPPH_2046	2399022	2399942	5'-nucleotidase 
Contig_2	PSPPH_2047	2400019	2400507	Universal stress protein family protein 
Contig_2	PSPPH_2048	2400667	2401641	Transcriptional regulator CysB 
Contig_2	PSPPH_2049	2402467	2401733	Adenylylsulfate reductase, thioredoxin dependent 
Contig_2	PSPPH_2050	2402607	2403224	Phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein 
Contig_2	PSPPH_2051	2404685	2403342	Para-aminobenzoate synthase, component I 
Contig_2	PSPPH_2052	2405741	2404761	Uncharacterized protein 
Contig_2	PSPPH_2053	2407273	2405738	Membrane protein, putative 
Contig_2	PSPPH_2054	2407829	2407278	Uncharacterized protein conserved in archaea 
Contig_2	PSPPH_2055	2408126	2408830	Transcriptional regulator, GntR family 
Contig_2	PSPPH_2056	2408830	2409723	Methylisocitrate lyase 
Contig_2	PSPPH_2057	2410021	2411148	Citrate synthase 
Contig_2	PSPPH_2058	2411218	2413809	2-methylisocitrate dehydratase, Fe/S-dependent 
Contig_2	PSPPH_2059	2413928	2415109	Probable AcnD-accessory protein PrpF 
Contig_2	PSPPH_2060	2415981	2415163	Putative phosphoenolpyruvate synthase regulatory protein 
Contig_2	PSPPH_2061	2416187	2418562	Phosphoenolpyruvate synthase 
Contig_2	PSPPH_2062	2418724	2419716	Esterase/lipase/thioesterase family protein 
Contig_2	PSPPH_2063	2419804	2420298	Putative regulator of ribonuclease activity 
Contig_2	PSPPH_2064	2420310	2421305	CmaX protein 
Contig_2	PSPPH_2065	2421392	2421640	CrfX protein 
Contig_2	PSPPH_2066	2421643	2422467	CmpX 
Contig_2	PSPPH_2067	2422643	2423140	RNA polymerase sigma factor SigX 
Contig_2	PSPPH_2068	2423246	2424280	OprF 
Contig_2	PSPPH_2069	2425129	2424368	Uroporphyrin-III C-methyltransferase 
Contig_2	PSPPH_2070	2427860	2425140	Nitrate reductase 
Contig_2	PSPPH_2071	2429086	2427857	Nitrite reductase (NAD(P)H) 
Contig_2	PSPPH_2072	2431024	2429363	Serine/threonine protein kinase 
Contig_2	PSPPH_2073	2432243	2431032	Nitrate transporter 
Contig_2	PSPPH_2074	2433132	2434379	Levansucrase (Beta-D-fructofuranosyl transferase)(Sucrose 6-fructosyl transferase) 
Contig_2	PSPPH_2075	2435018	2434443	Response regulator NasT 
Contig_2	PSPPH_2076	2436331	2435033	Nitrate transporter component 
Contig_2	PSPPH_2077	2436415	2437527	Dihydroorotate dehydrogenase (quinone) 
Contig_2	PSPPH_2078	2437992	2437666	Ribosome modulation factor 
Contig_2	PSPPH_2079	2438436	2440724	Ribosomal RNA large subunit methyltransferase K/L 
Contig_2	PSPPH_2080	2440865	2443255	CHASE domain/sensory box-containing nucleotide cyclase, putative 
Contig_2	PSPPH_2081	2444774	2443308	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase 
